ID,Sentence,ID2,label
110,哎，是啊，可是在靠窗和中间位置里选，我还是选了靠窗,2,2
111,漠河县城到北极村约76公里，一路水泥路面，很好走，还是车少人稀。,1,
111,上午8:30到达漠河县，吃吃喝喝后继续向北进发。。。,2,0
111,10:50到达中国最北行政村---北极村！,3,0
111,各种找北的行动开始。。。,4,
112,赚钱的机器，一般人肯定是看不懂的了,1,
112,\\@五月菊围脖 : 不给评论我沾过来，给大家看看 “@春城晚报食在幸福 :是啊，给你看，估计你也看不懂！,2,
112,(7分钟前) 评论 我 的微博： “春晚旅快在大理没多少人看，他们...”  @又凡师太 记者杨广所写稿件《大理洱海：黑游船被叫停黑鱼鹰表演愈演愈烈》一文，经网友@施怀基 1月22是爱特，原文传真转承@大理旅游投诉 后，引起大理旅游质监所高度重视。,3,
112,1月23日，已由大理州旅游产业领导组办公室发文转承大理市人民政府办理。,4,0
112,目前，大理市和大理旅游质监所正进行调查。,5,0
112,新消息将第一时间上传。,6,
113,谢谢!,1,
113,天籁之爱!!,2,
113,\\@Barry天羽 :,3,
113,\\@诚利千代梁宗豪 :想看的请点击和转发,4,
113,\\@容中尔甲 :@星时代杨钰莹 @音乐人陈小奇 @李广平 @杨丽萍 @萨顶顶 ……,5,0
113,在外地演出的我也有看奥运会开幕式！,6,
113,还有谁看了开幕式的同学请举手  @柔柔柔小宝 圣火再度点燃！,7,0
113,"从北京到伦敦友谊与竞技相连,真爱与荣耀并肩！",8,
113,"北京奥运会闭幕式上,当贝克汉姆将代表奥运邀请的足球踢还给最可爱的奥运志愿者时,奥运用自己的方式告诉世界,它爱上了北京！",9,
113,#天籁之爱#,10,
113,",向为实现更高,更强的运动员们致敬！",11,
113,中国加油！,12,
113,#2012伦敦奥运开幕#,13,
113,http:\\t.cn\zWKEXfj ",14,
114,好怀念当年我的＂座驾＂和那位曾经年轻的＂司机＂  @北京美食导航,1,
114,#晚安北京#,2,
114,小时候有没有过这样的场景？,3,
114,下雨天，爸爸或妈妈骑车带着我们，身上穿着雨衣，就会让我们钻到雨衣后面，搂着他们的腰，我们还会不停的问“到哪儿啦？,4,0
114,到哪儿啦？,5,
114,”。。。,6,
114,那么的幸福快乐，好怀念。,7,
114,#端午节了，父母不在身边的记得打个电话#,8,0
115,小扁我好郁闷啊~~,1,
115,我在家你打雅安号太贵了成都号我漫游我不想要成都号了,2,2
116,鼓楼的后背正对着回民街，与钟楼也只隔100米相望。,1,0
116,如今的鼓楼是夜景的一部分，是游客到此一游的背景。,2,
116,过去的辉煌需要脑补大唐长安时的百楼击鼓，关坊夜禁的情形吧。,3,
117,他躲在里面吃不花钱……,1,
117,它们把学校搞乱了，把班级搞乱了，还要把学生搞乱,2,2
118,确定就是咱台原来的王旭？照片不像。,1,
118,是电视台的。咱台的王旭在中央台华夏之声。,2,2
119,赶紧关机吧，万米高空微就不好了,1,
119,我擦，又他妹的航空管制。大半夜的，管制你妹,2,2
120,你看它又没有毛毛的须须，公蚊子不吸血的~,1,1
120,那它吃什么长大？,2,
121,【英国女王将于7月27日宣布伦敦奥运会开幕】,1,1
121,法新社报道，英国白金汉宫周三宣布，英国女王伊利莎白二世及丈夫菲利普亲王将于7月27日宣布2012年伦敦奥运会开幕。,2,
121,奥运会开幕式将在东伦敦斯特拉夫奥林匹克体育馆举行，开幕式导演为奥斯卡名导丹尼-博伊尔，主题是受莎士比亚《暴风雨》启发的“奇迹小岛”。,3,
122,石阶上，游客接踵而至，热闹非凡。,1,0
122,前山多庙宇，走几步就有个道观，香火很旺。,2,0
122,前山还有很多题词，也不知是真是假，一会在这块石头瞧见有几行诗，一会又在那块崖壁上看到几个大字，文化气息很浓。,3,0
122,前山还多古树，从收费处一路走上来就看到好几棵千年古树。,4,0
122,这里还是传说中八仙之一的张果老修炼的地方。,5,1
122,所以说，恒山并不是是徒有虚名，在人挤人的登山过程中能深深地体会到这里所蕴涵的文化底蕴。,6,
123,门票50元。,1,
123,直奔辩经场，辩经时间是下午15:00-17:00点。,2,0
123,感觉这里的老外好多，可见色拉寺的辩经闻名中外，都是慕名来的吧！,3,
123,从门票上来看，至少有三个辩经场。,4,0
124,南海海上观音离市区很远，离亚龙湾更是从南到北那样。,1,0
124,慈祥平静的白玉观音矗立海上，那种力量和震撼真的值得亲临现场。,2,
125,他也去天眼了！,1,
125,我和他踩过同一块玻璃,2,
125,\\@销魂的道哥 :@snow_is_me  @CCTV5体育新闻,3,0
125,#贝克汉姆参观央视新址#,4,
125,贝克汉姆今天下午做客中央电视台，在接受专访之后，还参观了央视新址大楼。,5,
125,图片为贝克汉姆在央视新址38层的观景平台。,6,0
126,奋斗在春晚第一线的，辛苦了各位！,1,
126,@小揪儿 直播春晚的偶们。,2,
126,大家辛苦啦。,3,
126,@张本 @刘婷 @谭咪咪咪 @洪思思聊斋 @喻伟民 @止羽 @钱从慧 @nomi @游鱼丝饭团猫sushicat 还有没在照片上的@国欢 @程飞尘 和@正版于洋 @柯小璐 @April青猫,4,0
127,是的是的~哪哪都红色路况~堵的我那个饿呀~,1,
127,看来车里备点吃的是对的！下次你也备点！节日快乐！,2,1
128,转发微博  @直播郑州365,1,
128,【微评论：郭德纲的旧段子为何依然刺耳？】,2,
128,“给你100万，给我开200万的发票！,3,
128,”春晚郭德纲相声的包袱点到了公款报销之害。,4,0
128,过度“三公”消费浪费了人民资财，挥霍了党和政府公信。,5,
128,本部门监督本部门就像左眼监督右眼，难出成效。,6,
128,管好“三公”消费关键在建章立制，管住“一支笔”。,7,
128,Via新华社,8,
129,您啥时候给我打个包邮过来行么，跑顺丰快一点,1,1
129,邮过去估计就只能看了，吃是甭指望了,2,
130,"\\@汪峰 :时代在变,真的挺让人觉得高兴和振奋的!",1,
130,"这次奥运会我们中国的不少夺金或拿奖牌的选手在比赛结束后领奖或发表感想时,表现的更自我,更真实，更霸气,更人性,更有尊严!",2,
130,不再象过去那样在重压之下不由衷的说空话!,3,
130,"看到这些变化真的觉得甚至比拿金牌还让我们欣慰和喜悦- 告诉全世界：我们是可爱,可敬的  @当时我就震惊了",4,
130,【陈一冰：我已做到了最好 难道去跟裁判打一架？】,5,
130,他说：“其实我心里很痛，但我自己做到了最好，比在北京奥运会夺冠时的表现还要好。,6,
130,虽然没有拿到金牌，但这不是我的原因，是裁判的问题。,7,
130,我能怎么样呢？,8,
130,难道能跟去跟裁判打一架吗？,9,
130,”（新浪体育）PS:让英国佬自己啃金牌玩儿去吧！,10,2
131,这里的星星超级大~~我从来没见过那么亮的北斗七星……,1,
131,天上还有星河……,2,
131,真是美呆了！,3,
131,我们到北极村的时候已经是半夜12点了，虽然很累，但我还是忍不住，抬着头望向天空，一直看一直看……,4,1
131,因为我的手机渣设备，微单也不行，根本照不出来……,5,
131,真的是好可惜~~第二天，我们在北极村简单的逛了逛，在中国最北的邮局寄了明信片，然后就算是踏上归途了……,6,
132,送他进幼儿园的时候你哭了没？,1,
132,和我他爹一起的时候没哭，我刚才去探班的时候哭了,2,2
133,这个要,1,
133,东方角鸮，你不睁眼睛我也看得到你，小样！,2,1
134,哈哈哈，忘带避雷针出门了吧,1,
134,是啊，雷死了，还非要把自己的食物拿来给我们吃…,2,2
135,更新!,1,
135,还有4个小时!,2,
135,\\@都市频道 : 距离,3,
135,#2013你最有才百姓春晚#,4,
135,播出还有8个多小时，@都市频道 邀您共赴奇幻之旅！,5,0
135,@你最有才大导演,6,
135,#有才春晚#,7,
135,有才评委@黄安 、@小胡子评委郭晓东 首度助阵有才怪咖@杨迪 @马高尚 打造新版＂太囧＂，烈马音唐僧遭遇＂汪涵＂，风靡全球的骑马舞混搭最炫民族风，神奇混搭！,8,
135,爆笑连连！,9,
135,2月8号20:15，@都市频道 邀你共赴奇幻旅程！,10,0
135,（重播时间2月9日20：15、2月14日21：48、 2013年2月24日13：36）,11,0
136,#VanNess吴建豪#,1,
136,?分享②】,2,
136,电视没有江苏卫视不用担心哦，你还可以通过网络直播收看今晚(2013.02.10正月初一)的江苏卫视春晚哦！,3,
136,"19：30华丽开启, 不要错过~",4,
136,记得看完再睡觉哦！,5,
136,@搜狐视频,6,
136,【预告：正月初一晚19:30，江苏卫视、东方卫视、北京卫视等春晚一一登场】,7,0
136,赵本山小品绝唱，鸟叔江南Style，龚琳娜大神最新神曲《爱上大笨蛋》，“白娘子”三人组重新合体，F4再聚首！,8,
136,@搜狐视频 将全程直播！！,9,
136,带你享受精彩春晚盛宴！！,10,
136,直播地址：http:\\t.cn\zYGVMRC ",11,
137,鼓楼与钟楼是相对的，从钟楼下来不远处就是鼓楼了。,1,0
137,鼓楼建于明太祖朱元璋洪武十三年，是中国古代遗留下来众多鼓楼中形制最大、保存最完整鼓楼之一，是西安的标志性建筑。,2,
137,里面展示了各种类型的鼓，让你身临其境感受中国的鼓文化。,3,1
138,房东既然那样了，你就把你们砸的稀巴烂。看他怎么租。,1,2
138,明天还要去趟法院，我今天没同意调解的协议,2,
139,人很多、不过值得一看。,1,
139,毕竟是历史的记录，看看帝王和他的女人们生活工作的地方。,2,1
140,#官员财产公示#一介草民不谈政治，官不贪那九不叫官了。,1,2
141,听说拉萨河以前从布达拉宫前经过，后来改成广场。,1,0
142,姑娘你到底是梧州的还是百色的啊~多国混血啊,1,1
142,我爸悟州我妈田东啊干嘛个黑个都说我是百色的,2,
143,北京家乐福大钟寺店一桶标价18.6元的食用油，结算时，购物小票上的价格竟变成76元，高出3倍多。,1,2
143,对于低价标签中混有高价的食用油，超市方面一直没给出令人信服的解释。,2,
143,消费者称家乐福诱骗行为应被严惩。,3,
144,【讯】,1,
144,最强的女人！,2,
144,佟文洒泪：谁见我哭 那是擦汗｜今天凌晨，在夺得柔道女子78公斤以上级比赛铜牌后，佟文哭了。,3,1
144,然而，当面对记者时，她却开玩笑说：“我没哭，那是擦汗呢，你们谁看到我哭了？,4,
144,” 在混合采访区，她高声对记者说：“这枚铜牌激励了我，2016年奥运会，我要卷土重来。,5,
144,” （via新浪体育）,6,
145,#小奥关注刘翔#,1,
145,刘翔奥运没有退路：110米栏争冠须达12秒90左右。,2,0
145,从6月30日到7月20日，美国选手梅里特连续三次比赛，均以12秒93夺得110米栏冠军，从而强势结束了自己的伦敦奥运会赛前热身，并给中国选手刘翔留下了一道难题------奥运会要想夺冠，仅仅闯进13秒已远远不够。,3,
146,加油，宝哥！！！,1,
146,2012年结束的前三天，12月29日，我认识了你。,2,0
146,从那个冰天雪地的世界坐了将近两个小时到你家，那是我作为你责任编剧的开始，一起担心成绩，一起提心吊胆赶春晚，从浦东接累劈了来不及倒时差的你，那么多躲不掉的1号，那么多负担重重的逆袭，我们从白雪皑皑走到春暖花开…,3,
146,@我是沙宝亮,4,
147,貌似只要有周主任参与主持，朱军都从没和董小卿搭档过，其实QQ组合也不错但央视春晚剧组就不那么还总是安排“李董”组合，感觉两人的主持的风格不太协调。,1,
147,@小伽祝卿宝天蝎月生快,2,
147,#2012春晚主持人#,3,
147,强烈要求朱军和董小卿搭档啊…,4,
147,这是今年春晚除了刘谦之外唯一的看点了啊啊啊啊…,5,
147,周涛当了主任之后 一直在等朱军和董卿搭档那句“中国中央电视台”啊啊啊啊…,6,0
148,必须看,1,
148,\\@果壳网 : 明天凌晨，伦敦奥运会的百米飞人大战即将打响，百米世界纪录能否被再次打破？,2,
148,人类的极限又是多少？,3,
148,让我们拭目以待！,4,
148,@果壳网,5,
148,【人类100米能跑进9秒吗？】,6,
148,目前百米赛跑的世界纪录是 9.58 秒，人类能在 9 秒之内冲过 100 米的终点线吗？,7,0
148,人类百米赛跑的速度极限是多少？,8,
148,跑步，简单的说就是关节的弯曲和肌肉的拉伸收缩，人类依旧有许多潜力可挖。,9,
148,就目前而言，任何有关人类速度上限的预测都是不尽准确的：http:\\t.cn\zWCUThH,10,
149,我出生在重庆，10岁时离开，在重庆的幼儿园离朝天门广场不远。,1,0
149,想起家乡就想起朝天门江面上的轮船！,2,0
150,\\@fx中文首站 : Electric (Electric Shock) E-E-E-Electric E-E-E-Electric Shock已经有点等不及多希望现在就是明天了因为太期待啊&gt;,1,
150,&lt;,2,
150,@湖南卫视春晚2013,3,
150,#湖南卫视春晚#,4,
150,Electric Electric Shock E-E-E-Electric E-E-E-Electric Shock…………,5,0
151,今年五一假期去的总统府，8点30分开始售票，排队的人排起长龙，包括网上买票的人取票也排起长队。,1,0
151,不用着急，一旦开始售票，很快就会入场。,2,
151,售票窗口很多，没必要买高价黄牛票。,3,
151,四月末总统府非常热，累区已变成禁毒基地，可看处不多。,4,
152,\\@法克满清 : 转发微博  @新浪娱乐,1,
152,【好歌曲主打之争 霍尊恐遭淘汰】,2,
152,本周五,3,
152,#中国好歌曲#,4,
152,刘欢战队主打歌之争即将打响。,5,
152,日前一段现场视频在网上曝光|视频：好歌曲主打之争 霍尊状态差恐遭淘汰 王衿霖、霍尊、张岭等刘欢战队八位学员在台上等待比赛结果的宣布，霍尊的分数不占优势，恐遭淘汰。,6,
152,回味《卷珠帘》|视频：央视春晚霍尊独唱《卷珠帘》 详情：http:\\t.cn\8FT1W2y 视频：好歌曲主打之争 霍尊状态差恐遭淘汰 新浪娱乐讯 本周五(2月21日)《中国好歌曲》刘欢战队主打歌之争即将打响。,7,
152,日前一段现场视频在网上曝... 播放 18,8,0
153,亲乃滴，咱同魔了好多年了，从学前班开始哈哈哈,1,1
153,话说这回没见到你太伤心了,2,
154,寺前的广场很大，人不多。,1,
154,我径直向寺庙大门走去，被工作人员拦住，要收50元钱，我说不是规定这段时间不收费吗？,2,
154,他说的名目我也没听清楚，转身就去买了票，藏民是免票的。,3,
154,色拉寺内共有五座大殿，我顺时针散步似的走走看看。,4,0
154,安静，是色拉寺给人最强烈的感受。,5,
154,寺内人很少，游客不多，少数的藏民在大殿门前磕长头。,6,0
155,6月底去的，人不多，不要门票，随时要查身份证。,1,0
155,不错。,2,
155,有一点高反，还行。,3,
156,三亚南山海上观音从底座坐电梯到莲花台还要再多次钱。,1,0
156,个人建议不用上去，问了上去的人说什么都没有，观音很大还要仰头看。,2,
157,把酒当歌，人生几何！！,1,
157,快乐，其实只在一念之间～,2,
